id,guild_id,user_id,moderator_id,action_type,reason,duration,created_at
208,1471242450386550835,781935432207564831,763898226562564116,mute,Yok,Suresiz,"""2026-03-07T10:34:11.809Z"""
209,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-03-07T11:32:41.304Z"""
210,1471242450386550835,1447015808344784956,763898226562564116,warn,kufur,Yok,"""2026-03-07T11:32:49.148Z"""
211,1471242450386550835,1447015808344784956,763898226562564116,mute,itaatsizlik,Suresiz,"""2026-03-07T11:32:57.584Z"""
212,1471242450386550835,776755211015815169,763898226562564116,warn,deneme,Yok,"""2026-03-07T11:43:24.663Z"""
213,1471242450386550835,1447015808344784956,763898226562564116,warn,deneme,Yok,"""2026-03-07T11:43:30.459Z"""
214,1471242450386550835,776755211015815169,763898226562564116,warn,deneme2,Yok,"""2026-03-07T11:48:51.081Z"""
215,1471242450386550835,1447015808344784956,763898226562564116,mute,deneme,1m,"""2026-03-07T11:49:48.093Z"""
216,1471242450386550835,1447015808344784956,787960730975993896,warn,2m,Yok,"""2026-03-07T11:49:58.751Z"""
217,1471242450386550835,781935432207564831,1058727181288755240,mute,Yok,Suresiz,"""2026-03-07T12:45:32.121Z"""
218,1471242450386550835,781935432207564831,1058727181288755240,warn,mal oldugu icin,Yok,"""2026-03-07T12:47:08.428Z"""
219,1471242450386550835,1058727181288755240,763898226562564116,warn,cok seksi oldugu icin,Yok,"""2026-03-07T12:47:38.827Z"""
220,1471242450386550835,722418701852344391,763898226562564116,kick,Yok,Yok,"""2026-03-07T12:54:13.991Z"""
221,1471242450386550835,722418701852344391,1119865884362682441,mute,Yok,Suresiz,"""2026-03-07T13:39:18.452Z"""
222,1471242450386550835,1448002329268719666,1119865884362682441,vcmute,Yok,Suresiz,"""2026-03-07T17:54:48.290Z"""
223,1471242450386550835,1200883524421550255,763898226562564116,mute,Küfür,Suresiz,"""2026-03-07T20:35:58.261Z"""
224,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-03-07T20:40:48.806Z"""
225,1471242450386550835,787960730975993896,763898226562564116,warn,Küfür,Yok,"""2026-03-07T20:44:24.643Z"""
226,1471242450386550835,1119865884362682441,787960730975993896,warn,sikkırıklıgı,Yok,"""2026-03-07T20:51:23.641Z"""
227,1471242450386550835,722418701852344391,763898226562564116,ban,Yok,Suresiz,"""2026-03-07T20:52:39.015Z"""
228,1471242450386550835,1477005738361618565,763898226562564116,warn,allaha kufur,Yok,"""2026-03-07T20:53:02.228Z"""
229,1471242450386550835,787960730975993896,763898226562564116,warn,saygisizlik,Yok,"""2026-03-07T20:58:11.883Z"""
230,1471242450386550835,1447015808344784956,763898226562564116,warn,Yok,Yok,"""2026-03-07T20:59:55.980Z"""
231,1471242450386550835,1477005738361618565,763898226562564116,mute,uyu lan,Suresiz,"""2026-03-07T21:15:38.909Z"""
232,1471242450386550835,828271363994288128,763898226562564116,mute,saygisizlik,Suresiz,"""2026-03-08T06:11:39.970Z"""
233,1471242450386550835,828271363994288128,763898226562564116,warn,kufur,Yok,"""2026-03-08T06:20:59.447Z"""
234,1471242450386550835,1352662722260635780,787960730975993896,warn,küfürlesti kaba konustu sahsıma ırzıma laf etti,Yok,"""2026-03-08T09:17:11.097Z"""
235,1471242450386550835,1352662722260635780,763898226562564116,warn,küfür,Yok,"""2026-03-08T09:22:51.038Z"""
236,1471242450386550835,1352662722260635780,763898226562564116,mute,kufur,1h,"""2026-03-08T09:24:19.355Z"""
237,1471242450386550835,1352662722260635780,763898226562564116,vcmute,Yok,Suresiz,"""2026-03-08T09:26:30.455Z"""
238,1471242450386550835,1352662722260635780,1058727181288755240,mute,sus,Suresiz,"""2026-03-08T09:27:36.942Z"""
